g_,p_,micro_,macro_
1.6042096811911644,0.125,WW,aW
1.7603923033983653,0.25,WW,aW
3.059544834699019,0.4375,F1W,aW
-0.4673073423110159,0.0,WW,aW
1.3808291437942395,0.1875,WW,aW
-0.588910536517973,0.0,WW,aW
1.0338002225541925,0.125,WW,aW
2.6921897103162387,0.3125,WW,aW
1.5616528223916,0.375,F1W,aW
2.3941562352013017,0.4375,F1W,aW
1.3212480122877561,0.25,F1W,aW
1.641511623639615,0.25,WW,aW
-0.3939059089199337,0.0625,WW,aW
0.7729220225236563,0.1875,WW,aW
5.351162823707611,0.6875,H1W,aF1
0.785308255100481,0.125,WW,aW
3.7407993448623427,0.5625,H1W,aF1
1.1404871247465773,0.1875,WW,aW
3.528282869425253,0.625,H1W,aF1
3.9857128688620564,0.8125,H1F1,aF1
5.1101155822593585,0.75,F1W,aW
0.2867344100797958,0.0,WW,aW
-0.07303511314606093,0.0625,WW,aW
2.3184458225491,0.3125,F1W,aW
2.025549322283928,0.25,F1W,aW
1.7793126725418804,0.3125,F1W,aW
3.3607177214495922,0.5,H1W,aF1
3.5184752884147747,0.625,H1W,aF1
0.2950183560363553,0.0625,WW,aW
1.1767327613453005,0.1875,WW,aW
0.3956857144457717,0.1875,WW,aW
2.69224684016214,0.3125,F1W,aW
2.808264569378265,0.375,F1W,aW
1.0484416698325536,0.125,WW,aW
4.297709436097668,0.5625,H1W,aF1
1.8523062807351804,0.3125,F1W,aW
3.5492675496803026,0.5,F1W,aW
2.7830717402710925,0.4375,F1W,aW
2.242502158412264,0.375,F1W,aW
1.5179414489296226,0.25,F1W,aW
5.103164375157171,0.625,H1W,aF1
-0.32536427146015534,0.0625,WW,aW
0.4010247735060379,0.0625,WW,aW
0.5527810331929406,0.25,WW,aW
1.4024177259714223,0.25,F1W,aW
0.8107227275817419,0.1875,WW,aW
0.6667892125091013,0.0625,WW,aW
3.7872657929885163,0.5,H1W,aF1
1.9348588293138134,0.375,F1W,aW
0.31556510630291257,0.0625,WW,aW
3.271682047510868,0.375,WW,aW
2.3741423840791955,0.4375,WW,aW
2.886871692115048,0.4375,F1W,aW
-0.26711187719766377,0.0,WW,aW
1.4972772995494026,0.1875,WW,aW
0.52307193507912,0.1875,WW,aW
-0.16564465661939243,0.125,WW,aW
1.0393777133768052,0.125,WW,aW
2.9672223759622693,0.375,F1W,aW
0.6068049450966218,0.0625,WW,aW
1.3877123950414605,0.1875,WW,aW
4.204976009824113,0.375,F1W,aW
2.1249842182840304,0.3125,WW,aW
4.043003019528054,0.625,H1W,aF1
0.6704201217457479,0.1875,WW,aW
2.726923950283096,0.125,WW,aW
1.8348864649834065,0.25,WW,aW
3.434609120084387,0.625,H1W,aF1
0.2186696281412116,0.0,WW,aW
3.7463943413315204,0.5,H1W,aF1
2.2543292480353476,0.1875,WW,aW
6.1491166102121015,0.8125,H1F1,aF1
3.8888465358697797,0.625,F1F1,aW
0.858017417574497,0.0625,WW,aW
3.3400192029238447,0.375,F1W,aW
0.11347784881655112,0.125,WW,aW
-0.3975616647136464,0.0,WW,aW
1.2474446033238653,0.25,F1W,aW
1.4393040763686056,0.25,WW,aW
0.7637080968625611,0.125,WW,aW
1.6680645760615578,0.3125,F1W,aW
1.0615380852831773,0.25,WW,aW
3.520926327103022,0.5,H1W,aF1
4.697463262305363,0.5625,H1W,aF1
3.800180956633713,0.5,H1W,aF1
2.0737609076075807,0.25,WW,aW
1.935227085870062,0.3125,F1W,aW
3.6267632471891957,0.4375,WW,aW
4.848689456342912,0.75,H1F1,aF1
3.119082460609602,0.5,H1W,aF1
0.3309558377485094,0.25,F1W,aW
0.8654317238601708,0.1875,WW,aW
0.816314873318545,0.0625,WW,aW
0.29613458687992744,0.1875,WW,aW
4.812113925265918,0.75,H1F1,aF1
2.5666906956220066,0.375,WW,aW
0.8431089015555012,0.1875,WW,aW
0.5876708822787058,0.125,WW,aW
4.0147870343072025,0.625,H1W,aF1
2.241000408717928,0.4375,WW,aW
1.515618392332509,0.125,WW,aW
1.327288616510884,0.1875,WW,aW
1.1224949542072582,0.0625,WW,aW
1.874934563785794,0.3125,F1W,aW
4.568705043886018,0.625,H1W,aF1
1.3850987519374385,0.125,WW,aW
0.6844537422503197,0.1875,WW,aW
2.510897400819118,0.4375,WW,aW
3.16291685173571,0.4375,F1W,aW
2.5087151438062834,0.5,H1W,aF1
4.899469096651837,0.6875,H1W,aF1
1.588800291581201,0.3125,F1W,aW
1.224342955183745,0.25,F1W,aW
5.491847907134747,0.75,H1F1,aF1
3.592973174145413,0.5,H1W,aF1
1.613785360084392,0.1875,WW,aW
2.188739731263512,0.375,F1W,aW
2.402527716860636,0.4375,F1W,aW
2.1843036212831173,0.375,WW,aW
1.7177954448611608,0.25,WW,aW
5.258338971300378,0.625,H1W,aF1
2.476867692404187,0.4375,F1W,aW
2.903058520895458,0.5,H1W,aF1
3.030788374490801,0.25,F1W,aW
2.205905937558187,0.25,WW,aW
5.979532330166217,0.75,H1F1,aF1
5.279228141599735,0.75,H1W,aF1
0.826941481087955,0.1875,WW,aW
0.9852768268181266,0.25,WW,aW
1.3306430175322093,0.1875,WW,aW
0.885231810932628,0.125,WW,aW
1.9123023290665784,0.25,WW,aW
4.248689033843501,0.625,H1W,aF1
0.19743091556033465,0.25,F1W,aW
4.098169019279747,0.5,H1W,aF1
4.061553086776869,0.5,H1W,aF1
3.132185771686708,0.5,F1W,aW
1.973354437749031,0.1875,WW,aW
2.615744512176004,0.4375,F1W,aW
2.2045138314805013,0.375,F1W,aW
3.9316524378494404,0.5625,F1W,aW
1.4786575924285148,0.25,F1W,aW
0.1271728841265065,0.0,WW,aW
3.004575803419939,0.5,H1W,aF1
0.933506619889349,0.125,WW,aW
3.6317676527750824,0.6875,H1W,aF1
3.8376579027795206,0.75,H1W,aF1
2.839202061400155,0.4375,F1W,aW
5.127049713659131,0.6875,H1W,aF1
1.9010868117922877,0.1875,WW,aW
2.047415712080059,0.5,H1W,aF1
4.81809035961574,0.6875,H1W,aF1
0.7487987535535099,0.0625,WW,aW
0.8657734961789026,0.0625,WW,aW
0.6318669380240998,0.3125,F1W,aW
3.2286237129900037,0.5,H1W,aF1
-0.880306886322963,0.0,WW,aW
0.9958683455224211,0.375,WW,aW
0.9321404665934434,0.25,WW,aW
1.5651292934292993,0.3125,F1W,aW
6.962031467232127,0.875,H1F1,aF1
1.3247482664832946,0.125,WW,aW
1.7659217243000431,0.3125,F1W,aW
1.130355061904715,0.1875,WW,aW
1.474658008868378,0.0625,WW,aW
2.8493093502773275,0.5625,H1W,aF1
2.2167212425598435,0.5,H1W,aF1
3.84762735150108,0.5625,H1W,aF1
1.756223195603782,0.0625,WW,aW
4.639601445257643,0.5,F1W,aW
1.0293503599069265,0.0,WW,aW
1.7807187876772193,0.3125,WW,aW
4.3280933781348825,0.6875,H1W,aF1
2.920618186205619,0.375,F1W,aW
2.6822867738250205,0.5,H1W,aF1
0.8616084367496593,0.25,WW,aW
4.268660309311931,0.75,H1F1,aF1
0.5035499250258701,0.0625,WW,aW
4.350650339334899,0.75,H1F1,aF1
2.465766928814265,0.375,F1W,aW
4.312332640368067,0.5625,H1W,aF1
0.910247831382468,0.3125,F1W,aW
2.5619141702608172,0.375,F1W,aW
6.193673970816676,0.75,H1F1,aF1
1.058242717520505,0.1875,WW,aW
1.1499436683508362,0.25,WW,aW
-0.27447379306072617,0.0625,WW,aW
1.1339466505144515,0.1875,WW,aW
-0.63677275043474,0.0625,WW,aW
3.9448401055594093,0.5,H1W,aF1
5.433844993079948,0.5625,H1W,aF1
4.19688181894109,0.5625,F1F1,aW
1.420761986132918,0.1875,WW,aW
5.147949807470303,0.625,H1W,aF1
1.8696409485880867,0.4375,F1W,aW
4.448868990931507,0.625,H1W,aF1
1.9306692153024674,0.25,WW,aW
1.2975873831299967,0.1875,WW,aW
0.700259574391777,0.125,WW,aW
0.8584232813828436,0.0625,WW,aW
0.2936838009551735,0.125,WW,aW
2.582200343319213,0.375,F1W,aW
0.9022374813486992,0.0625,WW,aW
1.6099562828889948,0.0625,WW,aW
3.424621864706978,0.5625,WH,aW
3.493596508621885,0.375,F1W,aW
0.20673993291667714,0.0625,WW,aW
1.644030802298652,0.25,WW,aW
2.3778745927146505,0.375,F1W,aW
0.39205693074846604,0.0,WW,aW
-0.45716957195742985,0.0,WW,aW
1.3923502959609682,0.375,F1W,aW
0.6740731024774924,0.0,WW,aW
1.8675246422283096,0.3125,F1W,aW
2.3072752225250754,0.25,WW,aW
0.5507573688756549,0.3125,F1W,aW
0.9719171055664791,0.125,WW,aW
1.0459007890620184,0.125,WW,aW
4.318433290607732,0.625,H1W,aF1
1.4252626746564967,0.3125,WW,aW
2.0047966063524645,0.25,WW,aW
3.9168864542139796,0.625,H1W,aF1
1.3210177048005358,0.125,WW,aW
1.2592267944294044,0.25,F1W,aW
0.38293043094538415,0.1875,WW,aW
3.073454589152639,0.4375,F1W,aW
0.06043408522442828,0.0,WW,aW
-0.9389370009521742,0.0625,WW,aW
1.2311005182217958,0.0625,WW,aW
0.8509535030248463,0.1875,WW,aW
1.75814963428004,0.3125,F1W,aW
2.214783848080045,0.375,F1W,aW
0.667038489641,0.0625,WW,aW
1.5029257567460084,0.125,WW,aW
5.584598360498273,0.75,H1F1,aF1
4.127126957349567,0.625,H1W,aF1
1.326805682989439,0.3125,F1W,aW
4.121276166137805,0.5,F1W,aW
1.868951014544591,0.1875,WW,aW
1.3358704665698946,0.25,WW,aW
3.3404372541835,0.5625,F1F1,aW
0.6431674622874977,0.125,WW,aW
1.5666788245678684,0.375,F1W,aW
1.1378836222888782,0.125,WW,aW
1.6544220586209217,0.25,WW,aW
2.432328229755326,0.1875,WW,aW
2.634669880020017,0.375,WW,aW
2.0098421681012755,0.375,WW,aW
2.7196190055670644,0.375,F1W,aW
1.3495888563019212,0.25,WW,aW
0.7164781242976535,0.25,F1W,aW
2.8403572650149562,0.3125,F1W,aW
1.0095401223828997,0.375,F1W,aW
4.345312431044071,0.625,H1W,aF1
1.4510576665913855,0.25,WW,aW
0.22796043588936196,0.0625,WW,aW
4.710846949892779,0.625,H1W,aF1
2.1491278961103175,0.3125,WW,aW
3.9649356456637284,0.5625,H1W,aF1
2.1159792038968366,0.125,WW,aW
-0.681928803502692,0.125,WW,aW
3.9516140566313034,0.625,H1W,aF1
4.952302791601794,0.625,H1W,aF1
1.402248653017065,0.125,WW,aW
1.5763548283830608,0.3125,F1W,aW
0.9061662165615681,0.3125,F1W,aW
0.13837510117766932,0.0,WW,aW
-0.2523595934239608,0.0,WW,aW
2.7974454174613532,0.375,F1W,aW
5.1836567949126735,0.75,H1F1,aF1
4.438664499551025,0.75,H1W,aF1
0.6212372416523003,0.25,F1W,aW
0.6952183001676172,0.0,WW,aW
0.6697301341523196,0.125,WW,aW
1.6621460434642799,0.25,F1W,aW
0.2660932747273488,0.0,WW,aW
3.0057150754186006,0.375,F1W,aW
1.4307060405846066,0.3125,F1W,aW
1.3722951308523763,0.25,WW,aW
0.9429554809342869,0.3125,WW,aW
-0.035018694108847864,0.125,WW,aW
1.676981677326073,0.125,WW,aW
7.907488142412833,1.0,H1H1,aH
0.8116572955238897,0.25,WW,aW
2.8400853928184406,0.3125,F1W,aW
1.2683285419929868,0.1875,WW,aW
1.1151348133973042,0.25,F1W,aW
-0.15618158901633397,0.0,WW,aW
3.268742128796846,0.4375,F1W,aW
2.7897324145345794,0.5,H1W,aF1
3.433413731212994,0.5,H1W,aF1
2.8949820619582325,0.25,WW,aW
5.265478492135728,0.75,H1F1,aF1
2.412795638356177,0.4375,F1W,aW
1.8335773607002874,0.25,WW,aW
3.2825718712483223,0.5625,F1W,aW
0.9608309652969638,0.125,WW,aW
0.9614933921464035,0.25,WW,aW
1.3233962375127142,0.375,WW,aW
0.7818610419240433,0.125,WW,aW
1.397650109695721,0.375,F1W,aW
0.490448280657412,0.25,F1W,aW
4.815705182575333,0.75,H1F1,aF1
1.3400351827273598,0.3125,F1W,aW
1.390272355459081,0.25,F1W,aW
2.52979271362655,0.5,H1W,aF1
3.9689128171618635,0.5,H1W,aF1
1.6052481515982175,0.375,F1W,aW
2.3530138505766836,0.25,WW,aW
1.5519468862864494,0.1875,WW,aW
2.5015951058063286,0.3125,F1W,aW
3.622476302628623,0.625,H1W,aF1
1.3792920581360957,0.125,WW,aW
1.0000186017047736,0.1875,WW,aW
0.39407181931363444,0.0625,WW,aW
2.72842013360066,0.5,H1W,aF1
0.852049591548717,0.25,WW,aW
5.549901863505234,1.0,H1H,aF1
5.301294366179633,0.75,H1F1,aF1
1.475747720201775,0.25,F1W,aW
-0.7346196719802593,0.0625,WW,aW
4.226229909422057,0.5625,H1W,aF1
-0.3883836004890182,0.0,WW,aW
1.7388885862195798,0.1875,WW,aW
1.7066787910820047,0.25,F1W,aW
1.8296110459518755,0.25,WW,aW
0.8991443203288896,0.25,WW,aW
1.4589944132076478,0.25,F1W,aW
1.2139207752514156,0.25,WW,aW
1.9195755892273998,0.125,WW,aW
1.4240528290665122,0.25,F1W,aW
1.608625943737037,0.125,WW,aW
4.330716543791803,0.6875,H1W,aF1
3.927440813019701,0.5625,H1W,aF1
3.175946173999163,0.5,H1W,aF1
4.570570684419489,0.625,H1W,aF1
6.763037501398938,1.0,H1H1,aH
1.5301324696466136,0.25,F1W,aW
2.9498368627534255,0.5,H1W,aF1
1.8316523703286927,0.25,F1W,aW
1.1613111699122403,0.25,F1W,aW
3.9711254477319486,0.5,H1W,aF1
1.0555872753572486,0.1875,WW,aW
3.8411657533463477,0.5,F1F1,aW
3.899076782869191,0.5625,H1W,aF1
2.474346582899339,0.5,H1W,aF1
1.6918041187638992,0.3125,F1W,aW
0.21658904669081036,0.0,WW,aW
1.9985769019905706,0.375,F1W,aW
2.9367879690360255,0.375,F1W,aW
0.806602086803546,0.0625,WW,aW
2.085377706487649,0.3125,F1W,aW
1.4882869139387842,0.0,WW,aW
-0.09820481472308196,0.0625,WW,aW
0.23370731703304407,0.0,WW,aW
2.0753062736917114,0.3125,F1W,aW
1.0869190174748837,0.1875,WW,aW
-0.5364660960353149,0.125,WW,aW
0.46847193629966266,0.25,WW,aW
2.189857562831152,0.3125,F1W,aW
1.6828084738193043,0.1875,WW,aW
5.783196678489205,0.6875,F1F1,aW
1.9035408790738035,0.25,WW,aW
1.888320532042724,0.375,F1W,aW
1.170337115035564,0.0,WW,aW
1.2970292344522403,0.375,F1W,aW
3.669948177079302,0.5625,H1W,aF1
3.908403522822186,0.5625,F1F1,aW
0.6030265072083892,0.1875,WW,aW
4.9025779405467045,0.8125,H1F1,aF1
-1.1196423612958468,0.0,WW,aW
0.648506866581405,0.1875,WW,aW
-0.0434555655531198,0.125,WW,aW
2.677121138484802,0.5,H1W,aF1
6.758643975016792,0.875,H1F1,aF1
1.315365662543957,0.125,WW,aW
2.3088171580071872,0.375,F1W,aW
3.6146801661931303,0.5,H1W,aF1
2.11994890031915,0.25,WW,aW
0.5459284814268911,0.1875,WW,aW
0.920751509415153,0.1875,WW,aW
2.062986557741569,0.3125,F1W,aW
1.6908383040141508,0.1875,WW,aW
0.7459728730688403,0.125,WW,aW
1.470741719854625,0.3125,F1W,aW
2.9336140907539234,0.375,F1W,aW
1.3153367934362128,0.25,WW,aW
1.9385071628039228,0.25,WW,aW
1.5117505504913722,0.1875,WW,aW
2.576483572722664,0.3125,WW,aW
2.5391858178439866,0.375,F1W,aW
4.612617826861021,0.625,H1W,aF1
1.44071429793101,0.4375,F1W,aW
1.6076157544833107,0.25,F1W,aW
3.408299158060684,0.375,F1W,aW
1.6997111779937164,0.3125,WW,aW
3.3107552239657445,0.4375,F1W,aW
1.5198599092538165,0.3125,F1W,aW
1.1666979165451128,0.1875,WW,aW
3.7247580943480774,0.625,H1W,aF1
3.556230194506211,0.5,H1W,aF1
0.8358868701474558,0.0625,WW,aW
2.2608649051863052,0.375,WW,aW
3.5235344670242927,0.5625,H1W,aF1
1.8236677600069076,0.3125,WW,aW
0.7042099147599632,0.125,WW,aW
0.4856011662543083,0.125,WW,aW
0.9710664476826528,0.125,WW,aW
3.0044262247543414,0.375,F1W,aW
3.7278642476463073,0.5,F1F1,aW
0.9249440909481674,0.125,WW,aW
0.11273940214463692,0.0,WW,aW
2.3883952696452573,0.1875,WW,aW
0.7025459415535273,0.1875,WW,aW
0.2987799402432962,0.125,WW,aW
3.467734258693354,0.5,F1F1,aW
1.393065848564676,0.1875,WW,aW
2.0620717629484417,0.25,F1W,aW
1.9714997930411897,0.25,WW,aW
2.252491528439803,0.25,WW,aW
1.2414879889566304,0.3125,F1W,aW
0.9222988892267716,0.125,WW,aW
4.286926752618262,0.6875,H1W,aF1
-0.8058393602360833,0.0625,WW,aW
4.874840730462151,0.6875,H1W,aF1
4.291001547091725,0.6875,H1W,aF1
3.520567877495137,0.4375,F1W,aW
1.678388097949154,0.3125,WW,aW
1.4766844943041102,0.25,F1W,aW
1.631470604172465,0.125,WW,aW
0.287676274258837,0.0625,WW,aW
1.414091906817929,0.375,F1W,aW
0.45253618124334954,0.0625,WW,aW
2.9679011215373663,0.5625,H1W,aF1
3.0965380548276125,0.375,F1W,aW
1.6021877752004825,0.3125,F1W,aW
1.6400021953270696,0.1875,WW,aW
0.6709720688839902,0.0,WW,aW
-0.3873483352990781,0.0,WW,aW
1.663111902308344,0.25,F1W,aW
-0.8998899511554926,0.0625,WW,aW
3.1149886582193487,0.5625,H1W,aF1
1.5975710222814197,0.25,F1W,aW
4.48417564293997,0.6875,H1W,aF1
1.7081260288109719,0.125,WW,aW
2.2459947200924093,0.375,F1W,aW
4.495726156150297,0.625,H1W,aF1
-0.35612202341146154,0.0625,WW,aW
0.41934702391239775,0.0625,WW,aW
1.9919592630499863,0.125,WW,aW
4.563894961528975,0.5,H1W,aF1
2.38153950074159,0.3125,F1W,aW
0.3286009019093116,0.1875,WW,aW
2.778280530941755,0.3125,F1W,aW
2.112888342970183,0.375,F1W,aW
-1.5278624772074012,0.0,WW,aW
1.8360696875060207,0.375,F1W,aW
6.4392934284509655,0.75,H1F1,aF1
0.5203533611057274,0.1875,WW,aW
3.9394170621862954,0.5625,H1W,aF1
2.379437833170171,0.375,F1W,aW
0.6620869106139088,0.1875,WW,aW
-0.3129814740446514,0.0,WW,aW
0.6409147750434654,0.0625,WW,aW
0.6777707398847528,0.25,F1W,aW
0.9600651440779686,0.375,F1W,aW
1.8132064196724436,0.4375,F1W,aW
4.24892770366786,0.5625,H1W,aF1
1.5812698964959364,0.125,WW,aW
1.8673713596611168,0.3125,WW,aW
1.831240757110982,0.125,WW,aW
-0.026233748018048453,0.125,WW,aW
4.444144777466859,0.5625,H1W,aF1
1.6920927365273621,0.3125,F1W,aW
1.7439894534538647,0.25,F1W,aW
4.256758379499954,0.4375,F1W,aW
0.7091107216501398,0.1875,WW,aW
2.730799327930191,0.5,H1W,aF1
2.6562963350353024,0.25,WW,aW
3.8897540501414256,0.625,H1W,aF1
1.2871704376128725,0.25,F1W,aW
3.999829900397013,0.625,H1W,aF1
0.7477146389814548,0.125,WW,aW
4.861443109493024,0.75,H1F1,aF1
0.18905724307474175,0.25,F1W,aW
0.36273336830100567,0.125,WW,aW
2.640208653641861,0.3125,WW,aW
0.735371156760711,0.125,WW,aW
2.1736418432259788,0.375,WW,aW
0.22312523337488513,0.125,WW,aW
3.510993236659387,0.6875,H1W,aF1
3.6813583357206885,0.5625,H1W,aF1
-0.40816631203954523,0.0625,WW,aW
4.7707488507078555,0.625,H1W,aF1
1.962465597308452,0.3125,F1W,aW
1.3158052345787363,0.3125,F1W,aW
1.3412833853680717,0.0625,WW,aW
2.346921772951423,0.25,F1W,aW
0.3044982854746119,0.125,WW,aW
0.31200633861625626,0.0,WW,aW
3.533977239285285,0.5,F1W,aW
2.0751733422784007,0.3125,F1W,aW
5.3559984368926346,0.75,H1F1,aF1
5.286061012536077,0.75,F1H,aW
0.9907029909258283,0.0625,WW,aW
4.890325807816659,0.75,H1F1,aF1
3.418902742228243,0.625,H1W,aF1
2.536546504804476,0.375,F1W,aW
0.1522615865701175,0.0,WW,aW
2.7150710232011823,0.5,H1W,aF1
1.7950518782073952,0.3125,F1W,aW
1.2872145222530307,0.25,WW,aW
4.228919610394578,0.5625,H1W,aF1
2.6548569206482595,0.4375,F1W,aW
1.9314542326909723,0.375,F1W,aW
3.658161247773962,0.6875,H1W,aF1
2.1491697150361166,0.25,WW,aW
0.12458505251132868,0.0,WW,aW
1.397546613370062,0.4375,F1W,aW
1.904518610022603,0.1875,WW,aW
0.8005265216217672,0.1875,WW,aW
-0.3090856636003081,0.125,WW,aW
0.3530117103499999,0.0625,WW,aW
0.6746219339725563,0.125,WW,aW
-0.3148587356596968,0.0625,WW,aW
4.591000382976069,0.625,H1W,aF1
2.3825072490305144,0.3125,F1W,aW
0.8770498365850892,0.25,WW,aW
0.8219531424265343,0.125,WW,aW
2.0567351651203802,0.25,F1W,aW
1.3409341431540454,0.0625,WW,aW
-0.30824135989598767,0.125,WW,aW
2.4421380080400947,0.375,WW,aW
2.7339370070708475,0.5,H1W,aF1
1.8039960167892475,0.25,WW,aW
0.05591514202661563,0.0,WW,aW
0.34225140555138767,0.1875,WW,aW
4.005841064664878,0.5,H1W,aF1
0.6185535782636222,0.0625,WW,aW
6.033870128293409,0.625,H1W,aF1
1.0817287864436194,0.1875,WW,aW
2.8254651904247754,0.5,F1W,aW
2.6414740771995224,0.375,F1W,aW
-0.2678181213574905,0.0625,WW,aW
2.2303380234159493,0.25,WW,aW
2.285127013396605,0.3125,F1W,aW
0.8454475191622703,0.25,WW,aW
1.8970313751240222,0.4375,F1W,aW
3.577303603228382,0.625,H1W,aF1
1.4663870922454616,0.3125,WW,aW
0.3741638117624169,0.0,WW,aW
-0.10346220395955408,0.0625,WW,aW
-0.18826469188981432,0.125,WW,aW
1.817121095893175,0.3125,WW,aW
1.9355612084167637,0.1875,WW,aW
1.345097714410728,0.3125,F1W,aW
2.501932103461643,0.375,F1W,aW
1.816641679468649,0.25,F1W,aW
1.5803595170816616,0.0625,WW,aW
0.582986322302673,0.0625,WW,aW
1.3222415158394778,0.0625,WW,aW
0.3204935594000271,0.1875,WW,aW
1.6197726477568068,0.25,WW,aW
0.327607563101801,0.125,WW,aW
2.5971793122667206,0.375,WW,aW
0.48013600999566,0.0625,WW,aW
1.6997605809532113,0.0625,WW,aW
1.5000304720784607,0.0625,WW,aW
1.3983035829235355,0.3125,WW,aW
1.8370497887002508,0.3125,F1W,aW
0.4247187494090332,0.125,WW,aW
-0.2733411278607744,0.0625,WW,aW
4.196684887426607,0.625,H1W,aF1
0.4562617047320412,0.125,WW,aW
1.3530774983145304,0.25,WW,aW
1.4768928455740389,0.25,WW,aW
3.513634059224005,0.4375,F1W,aW
0.8302506138054806,0.125,WW,aW
0.4637939573171156,0.0625,WW,aW
0.8267336662199318,0.125,WW,aW
1.7051947500018154,0.3125,WW,aW
-1.1574700070842634,0.0,WW,aW
2.566610313021224,0.25,WW,aW
2.872110163405783,0.4375,F1W,aW
0.0021212742960822206,0.0625,WW,aW
3.7180299406705553,0.4375,F1W,aW
0.9751179755877082,0.25,F1W,aW
1.3108267114030872,0.125,WW,aW
4.759435636775099,0.5625,H1W,aF1
3.3843408332465343,0.5625,H1W,aF1
3.6216065264142636,0.4375,F1W,aW
2.9665233109371703,0.25,F1W,aW
4.748051522972182,0.75,H1F1,aF1
1.70387981791561,0.3125,F1W,aW
4.390417984810118,0.6875,H1W,aF1
1.2772615819322426,0.1875,WW,aW
4.169233102937532,0.625,H1W,aF1
1.7879984674112104,0.1875,WW,aW
-0.32132999046692223,0.0625,WW,aW
3.6785179015040086,0.5,H1W,aF1
1.8137511055411313,0.1875,WW,aW
0.1407191940491973,0.0625,WW,aW
1.9284320238010921,0.25,F1W,aW
0.11528486115278164,0.0,WW,aW
2.4446781811025535,0.3125,WW,aW
1.3215666561200599,0.1875,WW,aW
2.5192302571201077,0.4375,F1W,aW
0.5811737764750244,0.0625,WW,aW
2.387745568609105,0.375,F1W,aW
-0.017442636349921437,0.0,WW,aW
0.818874929791515,0.125,WW,aW
3.5885157357180253,0.6875,H1W,aF1
0.753078458129693,0.125,WW,aW
3.0173589491021637,0.4375,F1W,aW
2.8959554792209397,0.5,H1W,aF1
2.0647666014014905,0.375,F1W,aW
4.299771993166405,0.625,H1W,aF1
0.31772149231927715,0.0,WW,aW
1.9658920053608617,0.375,F1W,aW
1.328366919990076,0.3125,F1W,aW
3.8058471581685542,0.5625,H1W,aF1
0.8267995151312423,0.25,F1W,aW
1.2754707569196886,0.1875,WW,aW
3.53029151748842,0.5625,H1W,aF1
2.396770687938023,0.3125,WW,aW
0.9976699881339538,0.125,WW,aW
1.0620772152368487,0.1875,WW,aW
0.22919115292262104,0.125,WW,aW
3.7544682813251,0.625,H1W,aF1
5.520255908663958,0.625,H1W,aF1
1.3600064129320781,0.125,WW,aW
3.1341019103282375,0.375,F1W,aW
0.160007408356799,0.125,WW,aW
0.47512490692531556,0.1875,WW,aW
2.212215535843401,0.375,F1W,aW
-1.0046077768301762,0.0,WW,aW
0.015426191090084938,0.0625,WW,aW
0.6326419754554579,0.0625,WW,aW
2.8953582361927968,0.375,F1W,aW
2.323528723861467,0.25,WW,aW
4.547739482149681,0.5625,H1W,aF1
2.083517066626128,0.25,F1W,aW
2.8247058332389967,0.375,F1W,aW
1.4661929011626735,0.3125,WW,aW
-0.50088784148443,0.0,WW,aW
0.6492652880221537,0.25,F1W,aW
5.323984756697415,0.6875,H1W,aF1
3.538491467138211,0.5,H1W,aF1
1.3008728041971696,0.1875,WW,aW
-1.1780183297895834,0.0625,WW,aW
0.7429330300041732,0.125,WW,aW
1.8839011518863134,0.3125,F1W,aW
1.4290831257774705,0.1875,WW,aW
0.9244775769436786,0.3125,WW,aW
-1.090699571719489,0.0,WW,aW
1.8018661307592605,0.375,F1W,aW
2.5357782109825138,0.375,F1W,aW
0.9375064879458189,0.125,WW,aW
1.0686319511071094,0.1875,WW,aW
3.578029337751204,0.5,H1W,aF1
0.6810887680488571,0.125,WW,aW
3.793016074136713,0.6875,WH,aW
-0.10986070258654246,0.0,WW,aW
1.9989827592331952,0.3125,F1W,aW
4.360252271692149,0.75,H1F1,aF1
3.7458844723941707,0.5625,H1W,aF1
1.6686574050589014,0.3125,F1W,aW
1.2457653988714,0.1875,WW,aW
3.5056477488202673,0.5,F1F1,aW
2.2126124335661768,0.375,F1W,aW
0.7229186283358366,0.125,WW,aW
2.3279024615368664,0.1875,WW,aW
0.9175096892492581,0.125,WW,aW
4.620909008768024,0.625,F1F1,aW
0.685578493982369,0.0625,WW,aW
-1.6153824291777816,0.0,WW,aW
3.4080095905444385,0.5,H1W,aF1
-0.7322098877444363,0.0625,WW,aW
1.4134268383774753,0.3125,WW,aW
-0.18716961731832005,0.125,WW,aW
-0.0500196357868363,0.0625,WW,aW
0.2574343068921006,0.125,WW,aW
1.7113493267380788,0.1875,WW,aW
4.13937977511055,0.625,H1W,aF1
1.8225423240619114,0.1875,WW,aW
4.755471620122199,0.625,H1W,aF1
1.9734808280119838,0.3125,WW,aW
3.5289354787218605,0.625,H1W,aF1
0.3185700014953645,0.0625,WW,aW
0.9267781765269871,0.0625,WW,aW
1.2205204011471025,0.1875,WW,aW
1.2866044301517734,0.125,WW,aW
5.783612163334597,0.875,H1F1,aF1
6.63348417181583,0.75,H1F1,aF1
4.469478728911682,0.8125,H1F1,aF1
0.7458444533995165,0.125,WW,aW
0.23820942886954016,0.125,WW,aW
1.5005355884616227,0.1875,WW,aW
3.97392578638025,0.5625,H1W,aF1
3.3157449950570363,0.4375,F1W,aW
2.7156699820162737,0.3125,F1W,aW
1.5654276648306333,0.125,WW,aW
